Time/sec, Current/A
2.795e+2, 1.220e-7
2.796e+2, 1.196e-7
2.797e+2, 1.275e-7
2.798e+2, 1.344e-7
2.799e+2, 1.313e-7
2.800e+2, 1.230e-7
2.801e+2, 1.199e-7
2.802e+2, 1.260e-7
2.803e+2, 1.342e-7
2.804e+2, 1.334e-7
2.805e+2, 1.243e-7
2.806e+2, 1.197e-7
2.807e+2, 1.253e-7
2.808e+2, 1.339e-7
2.809e+2, 1.346e-7
2.810e+2, 1.256e-7
2.811e+2, 1.197e-7
2.812e+2, 1.245e-7
2.813e+2, 1.321e-7
2.814e+2, 1.345e-7
2.815e+2, 1.262e-7
2.816e+2, 1.202e-7
2.817e+2, 1.226e-7
2.818e+2, 1.306e-7
2.819e+2, 1.357e-7
2.820e+2, 1.281e-7
2.821e+2, 1.207e-7
2.822e+2, 1.215e-7
2.823e+2, 1.289e-7
2.824e+2, 1.351e-7
2.825e+2, 1.296e-7
2.826e+2, 1.215e-7
2.827e+2, 1.198e-7
2.828e+2, 1.272e-7
2.829e+2, 1.338e-7
2.830e+2, 1.315e-7
2.831e+2, 1.229e-7
2.832e+2, 1.192e-7
2.833e+2, 1.269e-7
2.834e+2, 1.340e-7
2.835e+2, 1.323e-7
2.836e+2, 1.242e-7
2.837e+2, 1.189e-7
2.838e+2, 1.256e-7
2.839e+2, 1.342e-7
2.840e+2, 1.322e-7
2.841e+2, 1.242e-7
2.842e+2, 1.186e-7
2.843e+2, 1.245e-7
2.844e+2, 1.331e-7
2.845e+2, 1.337e-7
2.846e+2, 1.252e-7
2.847e+2, 1.195e-7
2.848e+2, 1.235e-7
2.849e+2, 1.316e-7
2.850e+2, 1.332e-7
2.851e+2, 1.260e-7
2.852e+2, 1.186e-7
2.853e+2, 1.222e-7
2.854e+2, 1.313e-7
2.855e+2, 1.340e-7
2.856e+2, 1.259e-7
2.857e+2, 1.181e-7
2.858e+2, 1.215e-7
2.859e+2, 1.305e-7
2.860e+2, 1.337e-7
2.861e+2, 1.266e-7
2.862e+2, 1.187e-7
2.863e+2, 1.210e-7
2.864e+2, 1.303e-7
2.865e+2, 1.342e-7
2.866e+2, 1.276e-7
2.867e+2, 1.192e-7
2.868e+2, 1.204e-7
2.869e+2, 1.290e-7
2.870e+2, 1.335e-7
2.871e+2, 1.282e-7
2.872e+2, 1.200e-7
2.873e+2, 1.193e-7
2.874e+2, 1.277e-7
2.875e+2, 1.344e-7
2.876e+2, 1.292e-7
2.877e+2, 1.199e-7
2.878e+2, 1.195e-7
2.879e+2, 1.268e-7
2.880e+2, 1.338e-7
2.881e+2, 1.299e-7
2.882e+2, 1.212e-7
2.883e+2, 1.181e-7
2.884e+2, 1.264e-7
2.885e+2, 1.327e-7
2.886e+2, 1.313e-7
2.887e+2, 1.222e-7
2.888e+2, 1.178e-7
2.889e+2, 1.244e-7
2.890e+2, 1.321e-7
2.891e+2, 1.313e-7
2.892e+2, 1.235e-7
2.893e+2, 1.173e-7
2.894e+2, 1.226e-7
2.895e+2, 1.317e-7
2.896e+2, 1.317e-7
2.897e+2, 1.234e-7
2.898e+2, 1.181e-7
2.899e+2, 1.216e-7
2.900e+2, 1.310e-7
2.901e+2, 1.320e-7
2.902e+2, 1.239e-7
2.903e+2, 1.169e-7
2.904e+2, 1.220e-7
2.905e+2, 1.314e-7
2.906e+2, 1.315e-7
2.907e+2, 1.244e-7
2.908e+2, 1.164e-7
2.909e+2, 1.215e-7
2.910e+2, 1.306e-7
2.911e+2, 1.315e-7
2.912e+2, 1.237e-7
2.913e+2, 1.175e-7
2.914e+2, 1.211e-7
2.915e+2, 1.304e-7
2.916e+2, 1.315e-7
2.917e+2, 1.233e-7
2.918e+2, 1.169e-7
2.919e+2, 1.210e-7
2.920e+2, 1.302e-7
2.921e+2, 1.314e-7
2.922e+2, 1.229e-7
2.923e+2, 1.163e-7
2.924e+2, 1.211e-7
2.925e+2, 1.289e-7
2.926e+2, 1.309e-7
2.927e+2, 1.228e-7
2.928e+2, 1.162e-7
2.929e+2, 1.211e-7
2.930e+2, 1.300e-7
2.931e+2, 1.302e-7
2.932e+2, 1.224e-7
2.933e+2, 1.160e-7
2.934e+2, 1.207e-7
2.935e+2, 1.301e-7
2.936e+2, 1.307e-7
2.937e+2, 1.222e-7
2.938e+2, 1.167e-7
2.939e+2, 1.211e-7
2.940e+2, 1.295e-7
2.941e+2, 1.302e-7
2.942e+2, 1.212e-7
2.943e+2, 1.152e-7
2.944e+2, 1.208e-7
2.945e+2, 1.295e-7
2.946e+2, 1.296e-7
2.947e+2, 1.202e-7
2.948e+2, 1.153e-7
2.949e+2, 1.210e-7
2.950e+2, 1.297e-7
2.951e+2, 1.280e-7
2.952e+2, 1.201e-7
2.953e+2, 1.157e-7
2.954e+2, 1.212e-7
2.955e+2, 1.296e-7
2.956e+2, 1.290e-7
2.957e+2, 1.206e-7
2.958e+2, 1.151e-7
2.959e+2, 1.213e-7
2.960e+2, 1.298e-7
2.961e+2, 1.297e-7
2.962e+2, 1.214e-7
2.963e+2, 1.151e-7
2.964e+2, 1.212e-7
2.965e+2, 1.292e-7
2.966e+2, 1.298e-7
2.967e+2, 1.221e-7
2.968e+2, 1.155e-7
2.969e+2, 1.201e-7
2.970e+2, 1.286e-7
2.971e+2, 1.301e-7
2.972e+2, 1.211e-7
2.973e+2, 1.149e-7
2.974e+2, 1.184e-7
2.975e+2, 1.287e-7
2.976e+2, 1.298e-7
2.977e+2, 1.224e-7
2.978e+2, 1.151e-7
2.979e+2, 1.186e-7
2.980e+2, 1.267e-7
2.981e+2, 1.304e-7
2.982e+2, 1.236e-7
2.983e+2, 1.159e-7
2.984e+2, 1.170e-7
2.985e+2, 1.266e-7
2.986e+2, 1.309e-7
2.987e+2, 1.248e-7
2.988e+2, 1.165e-7
2.989e+2, 1.165e-7
2.990e+2, 1.253e-7
2.991e+2, 1.308e-7
2.992e+2, 1.257e-7
2.993e+2, 1.169e-7
2.994e+2, 1.161e-7
2.995e+2, 1.244e-7
2.996e+2, 1.305e-7
2.997e+2, 1.269e-7
2.998e+2, 1.171e-7
2.999e+2, 1.154e-7
3.000e+2, 1.235e-7
3.001e+2, 1.299e-7
3.002e+2, 1.272e-7
3.003e+2, 1.184e-7
3.004e+2, 1.155e-7
3.005e+2, 1.219e-7
3.006e+2, 1.300e-7
3.007e+2, 1.280e-7
3.008e+2, 1.190e-7
3.009e+2, 1.150e-7
3.010e+2, 1.212e-7
3.011e+2, 1.296e-7
3.012e+2, 1.288e-7
3.013e+2, 1.200e-7
3.014e+2, 1.144e-7
3.015e+2, 1.206e-7
3.016e+2, 1.285e-7
3.017e+2, 1.292e-7
3.018e+2, 1.207e-7
3.019e+2, 1.151e-7
3.020e+2, 1.194e-7
3.021e+2, 1.278e-7
3.022e+2, 1.297e-7
3.023e+2, 1.224e-7
3.024e+2, 1.146e-7
3.025e+2, 1.181e-7
3.026e+2, 1.266e-7
3.027e+2, 1.299e-7
3.028e+2, 1.232e-7
3.029e+2, 1.153e-7
3.030e+2, 1.158e-7
3.031e+2, 1.247e-7
3.032e+2, 1.298e-7
3.033e+2, 1.254e-7
3.034e+2, 1.157e-7
3.035e+2, 1.151e-7
3.036e+2, 1.229e-7
3.037e+2, 1.293e-7
3.038e+2, 1.269e-7
3.039e+2, 1.180e-7
3.040e+2, 1.135e-7
3.041e+2, 1.207e-7
3.042e+2, 1.292e-7
3.043e+2, 1.279e-7
3.044e+2, 1.199e-7
3.045e+2, 1.137e-7
3.046e+2, 1.189e-7
3.047e+2, 1.272e-7
3.048e+2, 1.292e-7
3.049e+2, 1.206e-7
3.050e+2, 1.135e-7
3.051e+2, 1.170e-7
3.052e+2, 1.260e-7
3.053e+2, 1.293e-7
3.054e+2, 1.238e-7
3.055e+2, 1.140e-7
3.056e+2, 1.155e-7
3.057e+2, 1.241e-7
3.058e+2, 1.297e-7
3.059e+2, 1.251e-7
3.060e+2, 1.168e-7
3.061e+2, 1.146e-7
3.062e+2, 1.220e-7
3.063e+2, 1.298e-7
3.064e+2, 1.267e-7
3.065e+2, 1.185e-7
3.066e+2, 1.140e-7
3.067e+2, 1.199e-7
3.068e+2, 1.282e-7
3.069e+2, 1.287e-7
3.070e+2, 1.210e-7
3.071e+2, 1.151e-7
3.072e+2, 1.171e-7
3.073e+2, 1.262e-7
3.074e+2, 1.301e-7
3.075e+2, 1.235e-7
3.076e+2, 1.149e-7
3.077e+2, 1.156e-7
3.078e+2, 1.236e-7
3.079e+2, 1.293e-7
3.080e+2, 1.252e-7
3.081e+2, 1.169e-7
3.082e+2, 1.138e-7
3.083e+2, 1.224e-7
3.084e+2, 1.298e-7
3.085e+2, 1.260e-7
3.086e+2, 1.176e-7
3.087e+2, 1.140e-7
3.088e+2, 1.204e-7
3.089e+2, 1.278e-7
3.090e+2, 1.274e-7
3.091e+2, 1.177e-7
3.092e+2, 1.137e-7
3.093e+2, 1.194e-7
3.094e+2, 1.274e-7
3.095e+2, 1.286e-7
3.096e+2, 1.188e-7
3.097e+2, 1.132e-7
3.098e+2, 1.183e-7
3.099e+2, 1.265e-7
3.100e+2, 1.288e-7
3.101e+2, 1.206e-7
3.102e+2, 1.136e-7
3.103e+2, 1.174e-7
3.104e+2, 1.257e-7
3.105e+2, 1.287e-7
3.106e+2, 1.219e-7
3.107e+2, 1.138e-7
3.108e+2, 1.155e-7
3.109e+2, 1.238e-7
3.110e+2, 1.288e-7
3.111e+2, 1.235e-7
3.112e+2, 1.145e-7
3.113e+2, 1.146e-7
3.114e+2, 1.227e-7
3.115e+2, 1.285e-7
3.116e+2, 1.244e-7
3.117e+2, 1.159e-7
3.118e+2, 1.135e-7
3.119e+2, 1.206e-7
3.120e+2, 1.280e-7
3.121e+2, 1.260e-7
3.122e+2, 1.172e-7
3.123e+2, 1.132e-7
3.124e+2, 1.186e-7
3.125e+2, 1.267e-7
3.126e+2, 1.271e-7
3.127e+2, 1.193e-7
3.128e+2, 1.133e-7
3.129e+2, 1.168e-7
3.130e+2, 1.257e-7
3.131e+2, 1.283e-7
3.132e+2, 1.213e-7
3.133e+2, 1.133e-7
3.134e+2, 1.154e-7
3.135e+2, 1.237e-7
3.136e+2, 1.283e-7
3.137e+2, 1.235e-7
3.138e+2, 1.148e-7
3.139e+2, 1.143e-7
3.140e+2, 1.224e-7
3.141e+2, 1.286e-7
3.142e+2, 1.253e-7
3.143e+2, 1.163e-7
3.144e+2, 1.138e-7
3.145e+2, 1.205e-7
3.146e+2, 1.283e-7
3.147e+2, 1.262e-7
3.148e+2, 1.169e-7
3.149e+2, 1.128e-7
3.150e+2, 1.196e-7
3.151e+2, 1.277e-7
3.152e+2, 1.265e-7
3.153e+2, 1.187e-7
3.154e+2, 1.121e-7
3.155e+2, 1.174e-7
3.156e+2, 1.269e-7
3.157e+2, 1.277e-7
3.158e+2, 1.195e-7
3.159e+2, 1.123e-7
3.160e+2, 1.161e-7
3.161e+2, 1.248e-7
3.162e+2, 1.284e-7
3.163e+2, 1.220e-7
3.164e+2, 1.139e-7
3.165e+2, 1.142e-7
3.166e+2, 1.226e-7
3.167e+2, 1.281e-7
3.168e+2, 1.238e-7
3.169e+2, 1.150e-7
3.170e+2, 1.128e-7
3.171e+2, 1.206e-7
3.172e+2, 1.274e-7
3.173e+2, 1.248e-7
3.174e+2, 1.165e-7
3.175e+2, 1.121e-7
3.176e+2, 1.186e-7
3.177e+2, 1.274e-7
3.178e+2, 1.260e-7
3.179e+2, 1.179e-7
3.180e+2, 1.121e-7
3.181e+2, 1.178e-7
3.182e+2, 1.254e-7
3.183e+2, 1.271e-7
3.184e+2, 1.199e-7
3.185e+2, 1.125e-7
3.186e+2, 1.158e-7
3.187e+2, 1.246e-7
3.188e+2, 1.285e-7
3.189e+2, 1.210e-7
3.190e+2, 1.145e-7
3.191e+2, 1.148e-7
3.192e+2, 1.239e-7
3.193e+2, 1.284e-7
3.194e+2, 1.241e-7
3.195e+2, 1.155e-7
3.196e+2, 1.134e-7
3.197e+2, 1.208e-7
3.198e+2, 1.283e-7
3.199e+2, 1.251e-7
3.200e+2, 1.168e-7
3.201e+2, 1.121e-7
3.202e+2, 1.180e-7
3.203e+2, 1.257e-7
3.204e+2, 1.265e-7
3.205e+2, 1.182e-7
3.206e+2, 1.111e-7
3.207e+2, 1.152e-7
3.208e+2, 1.241e-7
3.209e+2, 1.269e-7
3.210e+2, 1.208e-7
3.211e+2, 1.129e-7
3.212e+2, 1.135e-7
3.213e+2, 1.211e-7
3.214e+2, 1.275e-7
3.215e+2, 1.236e-7
3.216e+2, 1.148e-7
3.217e+2, 1.117e-7
3.218e+2, 1.193e-7
3.219e+2, 1.271e-7
3.220e+2, 1.261e-7
3.221e+2, 1.172e-7
3.222e+2, 1.121e-7
3.223e+2, 1.162e-7
3.224e+2, 1.247e-7
3.225e+2, 1.273e-7
3.226e+2, 1.207e-7
3.227e+2, 1.125e-7
3.228e+2, 1.134e-7
3.229e+2, 1.212e-7
3.230e+2, 1.266e-7
3.231e+2, 1.228e-7
3.232e+2, 1.140e-7
3.233e+2, 1.112e-7
3.234e+2, 1.184e-7
3.235e+2, 1.265e-7
3.236e+2, 1.244e-7
3.237e+2, 1.166e-7
3.238e+2, 1.108e-7
3.239e+2, 1.161e-7
3.240e+2, 1.243e-7
3.241e+2, 1.264e-7
3.242e+2, 1.190e-7
3.243e+2, 1.115e-7
3.244e+2, 1.146e-7
3.245e+2, 1.226e-7
3.246e+2, 1.277e-7
3.247e+2, 1.198e-7
3.248e+2, 1.127e-7
3.249e+2, 1.129e-7
3.250e+2, 1.215e-7
3.251e+2, 1.271e-7
3.252e+2, 1.226e-7
3.253e+2, 1.146e-7
3.254e+2, 1.115e-7
3.255e+2, 1.188e-7
3.256e+2, 1.261e-7
3.257e+2, 1.241e-7
3.258e+2, 1.155e-7
3.259e+2, 1.111e-7
3.260e+2, 1.168e-7
3.261e+2, 1.253e-7
3.262e+2, 1.250e-7
3.263e+2, 1.169e-7
3.264e+2, 1.108e-7
3.265e+2, 1.156e-7
3.266e+2, 1.241e-7
3.267e+2, 1.260e-7
3.268e+2, 1.190e-7
3.269e+2, 1.118e-7
3.270e+2, 1.131e-7
3.271e+2, 1.224e-7
3.272e+2, 1.263e-7
3.273e+2, 1.207e-7
3.274e+2, 1.122e-7
3.275e+2, 1.123e-7
3.276e+2, 1.206e-7
3.277e+2, 1.263e-7
3.278e+2, 1.225e-7
3.279e+2, 1.136e-7
3.280e+2, 1.114e-7
3.281e+2, 1.195e-7
3.282e+2, 1.262e-7
3.283e+2, 1.231e-7
3.284e+2, 1.147e-7
3.285e+2, 1.108e-7
3.286e+2, 1.170e-7
3.287e+2, 1.251e-7
3.288e+2, 1.245e-7
3.289e+2, 1.164e-7
3.290e+2, 1.099e-7
3.291e+2, 1.149e-7
3.292e+2, 1.242e-7
3.293e+2, 1.260e-7
3.294e+2, 1.174e-7
3.295e+2, 1.103e-7
3.296e+2, 1.134e-7
3.297e+2, 1.228e-7
3.298e+2, 1.257e-7
3.299e+2, 1.198e-7
3.300e+2, 1.111e-7
3.301e+2, 1.122e-7
3.302e+2, 1.209e-7
3.303e+2, 1.255e-7
3.304e+2, 1.210e-7
3.305e+2, 1.125e-7
3.306e+2, 1.110e-7
3.307e+2, 1.196e-7
3.308e+2, 1.255e-7
3.309e+2, 1.216e-7
3.310e+2, 1.138e-7
3.311e+2, 1.104e-7
3.312e+2, 1.166e-7
3.313e+2, 1.253e-7
3.314e+2, 1.234e-7
3.315e+2, 1.152e-7
3.316e+2, 1.100e-7
3.317e+2, 1.163e-7
3.318e+2, 1.241e-7
3.319e+2, 1.252e-7
3.320e+2, 1.169e-7
3.321e+2, 1.105e-7
3.322e+2, 1.147e-7
3.323e+2, 1.224e-7
3.324e+2, 1.253e-7
3.325e+2, 1.192e-7
3.326e+2, 1.111e-7
3.327e+2, 1.126e-7
3.328e+2, 1.214e-7
3.329e+2, 1.261e-7
3.330e+2, 1.204e-7
3.331e+2, 1.124e-7
3.332e+2, 1.114e-7
3.333e+2, 1.193e-7
3.334e+2, 1.259e-7
3.335e+2, 1.231e-7
3.336e+2, 1.127e-7
3.337e+2, 1.107e-7
3.338e+2, 1.178e-7
3.339e+2, 1.248e-7
3.340e+2, 1.233e-7
3.341e+2, 1.147e-7
3.342e+2, 1.098e-7
3.343e+2, 1.163e-7
3.344e+2, 1.245e-7
3.345e+2, 1.242e-7
3.346e+2, 1.163e-7
3.347e+2, 1.105e-7
3.348e+2, 1.147e-7
3.349e+2, 1.246e-7
3.350e+2, 1.258e-7
3.351e+2, 1.172e-7
3.352e+2, 1.105e-7
3.353e+2, 1.135e-7
3.354e+2, 1.225e-7
3.355e+2, 1.261e-7
3.356e+2, 1.180e-7
3.357e+2, 1.118e-7
3.358e+2, 1.136e-7
3.359e+2, 1.226e-7
3.360e+2, 1.271e-7
3.361e+2, 1.204e-7
3.362e+2, 1.117e-7
3.363e+2, 1.122e-7
3.364e+2, 1.203e-7
3.365e+2, 1.274e-7
3.366e+2, 1.208e-7
3.367e+2, 1.122e-7
3.368e+2, 1.102e-7
3.369e+2, 1.171e-7
3.370e+2, 1.247e-7
3.371e+2, 1.224e-7
3.372e+2, 1.144e-7
3.373e+2, 1.098e-7
3.374e+2, 1.158e-7
3.375e+2, 1.252e-7
3.376e+2, 1.256e-7
3.377e+2, 1.173e-7
3.378e+2, 1.116e-7
3.379e+2, 1.151e-7
3.380e+2, 1.240e-7
3.381e+2, 1.270e-7
3.382e+2, 1.196e-7
3.383e+2, 1.115e-7
3.384e+2, 1.114e-7
3.385e+2, 1.205e-7
3.386e+2, 1.252e-7
3.387e+2, 1.199e-7
3.388e+2, 1.119e-7
3.389e+2, 1.104e-7
3.390e+2, 1.182e-7
3.391e+2, 1.242e-7
3.392e+2, 1.229e-7
3.393e+2, 1.145e-7
3.394e+2, 1.089e-7
3.395e+2, 1.158e-7
3.396e+2, 1.240e-7
3.397e+2, 1.250e-7
3.398e+2, 1.164e-7
3.399e+2, 1.103e-7
3.400e+2, 1.136e-7
3.401e+2, 1.232e-7
3.402e+2, 1.266e-7
3.403e+2, 1.204e-7
3.404e+2, 1.116e-7
3.405e+2, 1.117e-7
3.406e+2, 1.200e-7
3.407e+2, 1.261e-7
3.408e+2, 1.209e-7
3.409e+2, 1.127e-7
3.410e+2, 1.102e-7
3.411e+2, 1.182e-7
3.412e+2, 1.249e-7
3.413e+2, 1.231e-7
3.414e+2, 1.135e-7
3.415e+2, 1.091e-7
3.416e+2, 1.151e-7
3.417e+2, 1.239e-7
3.418e+2, 1.240e-7
3.419e+2, 1.150e-7
3.420e+2, 1.097e-7
3.421e+2, 1.131e-7
3.422e+2, 1.228e-7
3.423e+2, 1.250e-7
3.424e+2, 1.181e-7
3.425e+2, 1.109e-7
3.426e+2, 1.118e-7
3.427e+2, 1.215e-7
3.428e+2, 1.254e-7
3.429e+2, 1.213e-7
3.430e+2, 1.118e-7
3.431e+2, 1.109e-7
3.432e+2, 1.181e-7
3.433e+2, 1.251e-7
3.434e+2, 1.220e-7
3.435e+2, 1.137e-7
3.436e+2, 1.101e-7
3.437e+2, 1.156e-7
3.438e+2, 1.243e-7
3.439e+2, 1.249e-7
3.440e+2, 1.166e-7
3.441e+2, 1.110e-7
3.442e+2, 1.146e-7
3.443e+2, 1.213e-7
3.444e+2, 1.265e-7
3.445e+2, 1.197e-7
3.446e+2, 1.114e-7
3.447e+2, 1.119e-7
3.448e+2, 1.197e-7
3.449e+2, 1.261e-7
3.450e+2, 1.226e-7
3.451e+2, 1.131e-7
3.452e+2, 1.105e-7
3.453e+2, 1.171e-7
3.454e+2, 1.249e-7
3.455e+2, 1.250e-7
3.456e+2, 1.182e-7
3.457e+2, 1.105e-7
3.458e+2, 1.145e-7
3.459e+2, 1.227e-7
3.460e+2, 1.267e-7
3.461e+2, 1.212e-7
3.462e+2, 1.135e-7
3.463e+2, 1.122e-7
3.464e+2, 1.198e-7
3.465e+2, 1.250e-7
3.466e+2, 1.239e-7
3.467e+2, 1.159e-7
3.468e+2, 1.106e-7
3.469e+2, 1.157e-7
3.470e+2, 1.238e-7
3.471e+2, 1.254e-7
3.472e+2, 1.200e-7
3.473e+2, 1.118e-7
3.474e+2, 1.118e-7
3.475e+2, 1.199e-7
3.476e+2, 1.263e-7
3.477e+2, 1.228e-7
3.478e+2, 1.147e-7
3.479e+2, 1.104e-7
3.480e+2, 1.157e-7
3.481e+2, 1.236e-7
3.482e+2, 1.258e-7
3.483e+2, 1.186e-7
3.484e+2, 1.113e-7
3.485e+2, 1.120e-7
3.486e+2, 1.195e-7
3.487e+2, 1.263e-7
3.488e+2, 1.230e-7
3.489e+2, 1.150e-7
3.490e+2, 1.104e-7
3.491e+2, 1.155e-7
3.492e+2, 1.237e-7
3.493e+2, 1.266e-7
3.494e+2, 1.194e-7
3.495e+2, 1.118e-7
3.496e+2, 1.117e-7
3.497e+2, 1.192e-7
3.498e+2, 1.249e-7
3.499e+2, 1.223e-7
3.500e+2, 1.141e-7
3.501e+2, 1.097e-7
3.502e+2, 1.156e-7
3.503e+2, 1.235e-7
3.504e+2, 1.246e-7
3.505e+2, 1.178e-7
3.506e+2, 1.100e-7
3.507e+2, 1.127e-7
3.508e+2, 1.206e-7
3.509e+2, 1.265e-7
3.510e+2, 1.207e-7
3.511e+2, 1.128e-7
3.512e+2, 1.108e-7
3.513e+2, 1.191e-7
3.514e+2, 1.255e-7
3.515e+2, 1.237e-7
3.516e+2, 1.152e-7
3.517e+2, 1.106e-7
3.518e+2, 1.154e-7
3.519e+2, 1.238e-7
3.520e+2, 1.255e-7
3.521e+2, 1.170e-7
3.522e+2, 1.103e-7
3.523e+2, 1.135e-7
3.524e+2, 1.216e-7
3.525e+2, 1.258e-7
3.526e+2, 1.200e-7
3.527e+2, 1.114e-7
3.528e+2, 1.119e-7
3.529e+2, 1.192e-7
3.530e+2, 1.260e-7
3.531e+2, 1.229e-7
3.532e+2, 1.145e-7
3.533e+2, 1.102e-7
3.534e+2, 1.175e-7
3.535e+2, 1.251e-7
3.536e+2, 1.248e-7
3.537e+2, 1.174e-7
3.538e+2, 1.106e-7
3.539e+2, 1.142e-7
3.540e+2, 1.229e-7
3.541e+2, 1.265e-7
3.542e+2, 1.194e-7
3.543e+2, 1.127e-7
3.544e+2, 1.120e-7
3.545e+2, 1.207e-7
3.546e+2, 1.266e-7
3.547e+2, 1.219e-7
3.548e+2, 1.136e-7
3.549e+2, 1.117e-7
3.550e+2, 1.188e-7
3.551e+2, 1.265e-7
3.552e+2, 1.243e-7
3.553e+2, 1.155e-7
3.554e+2, 1.115e-7
3.555e+2, 1.167e-7
3.556e+2, 1.257e-7
3.557e+2, 1.252e-7
3.558e+2, 1.169e-7
3.559e+2, 1.116e-7
3.560e+2, 1.152e-7
3.561e+2, 1.243e-7
3.562e+2, 1.258e-7
3.563e+2, 1.183e-7
3.564e+2, 1.112e-7
3.565e+2, 1.141e-7
3.566e+2, 1.227e-7
3.567e+2, 1.263e-7
3.568e+2, 1.192e-7
3.569e+2, 1.115e-7
3.570e+2, 1.130e-7
3.571e+2, 1.220e-7
3.572e+2, 1.266e-7
3.573e+2, 1.207e-7
3.574e+2, 1.128e-7
3.575e+2, 1.118e-7
3.576e+2, 1.205e-7
3.577e+2, 1.268e-7
3.578e+2, 1.217e-7
3.579e+2, 1.128e-7
3.580e+2, 1.117e-7
3.581e+2, 1.201e-7
3.582e+2, 1.264e-7
3.583e+2, 1.223e-7
3.584e+2, 1.137e-7
3.585e+2, 1.115e-7
3.586e+2, 1.198e-7
3.587e+2, 1.260e-7
3.588e+2, 1.224e-7
3.589e+2, 1.146e-7
3.590e+2, 1.110e-7
3.591e+2, 1.191e-7
3.592e+2, 1.260e-7
3.593e+2, 1.235e-7
3.594e+2, 1.140e-7
3.595e+2, 1.114e-7
3.596e+2, 1.182e-7
3.597e+2, 1.254e-7
3.598e+2, 1.243e-7
3.599e+2, 1.159e-7
3.600e+2, 1.116e-7
3.601e+2, 1.165e-7
3.602e+2, 1.259e-7
3.603e+2, 1.250e-7
3.604e+2, 1.157e-7
3.605e+2, 1.116e-7
3.606e+2, 1.152e-7
3.607e+2, 1.243e-7
3.608e+2, 1.263e-7
3.609e+2, 1.175e-7
3.610e+2, 1.114e-7
3.611e+2, 1.139e-7
3.612e+2, 1.232e-7
3.613e+2, 1.265e-7
3.614e+2, 1.188e-7
3.615e+2, 1.114e-7
3.616e+2, 1.125e-7
3.617e+2, 1.209e-7
3.618e+2, 1.269e-7
3.619e+2, 1.212e-7
3.620e+2, 1.127e-7
3.621e+2, 1.117e-7
3.622e+2, 1.194e-7
3.623e+2, 1.262e-7
3.624e+2, 1.239e-7
3.625e+2, 1.136e-7
3.626e+2, 1.109e-7
3.627e+2, 1.176e-7
3.628e+2, 1.257e-7
3.629e+2, 1.243e-7
3.630e+2, 1.158e-7
3.631e+2, 1.101e-7
3.632e+2, 1.168e-7
3.633e+2, 1.242e-7
3.634e+2, 1.252e-7
3.635e+2, 1.166e-7
3.636e+2, 1.102e-7
3.637e+2, 1.150e-7
3.638e+2, 1.236e-7
3.639e+2, 1.253e-7
3.640e+2, 1.181e-7
3.641e+2, 1.103e-7
3.642e+2, 1.141e-7
3.643e+2, 1.227e-7
3.644e+2, 1.261e-7
3.645e+2, 1.182e-7
3.646e+2, 1.111e-7
3.647e+2, 1.132e-7
3.648e+2, 1.217e-7
3.649e+2, 1.265e-7
3.650e+2, 1.195e-7
3.651e+2, 1.115e-7
3.652e+2, 1.127e-7
3.653e+2, 1.212e-7
3.654e+2, 1.265e-7
3.655e+2, 1.204e-7
3.656e+2, 1.119e-7
3.657e+2, 1.116e-7
3.658e+2, 1.205e-7
3.659e+2, 1.258e-7
3.660e+2, 1.208e-7
3.661e+2, 1.129e-7
3.662e+2, 1.112e-7
3.663e+2, 1.197e-7
3.664e+2, 1.256e-7
3.665e+2, 1.219e-7
3.666e+2, 1.125e-7
3.667e+2, 1.113e-7
3.668e+2, 1.182e-7
3.669e+2, 1.259e-7
3.670e+2, 1.230e-7
3.671e+2, 1.128e-7
3.672e+2, 1.106e-7
3.673e+2, 1.174e-7
3.674e+2, 1.252e-7
3.675e+2, 1.242e-7
3.676e+2, 1.148e-7
3.677e+2, 1.096e-7
3.678e+2, 1.171e-7
3.679e+2, 1.247e-7
3.680e+2, 1.240e-7
3.681e+2, 1.155e-7
3.682e+2, 1.103e-7
3.683e+2, 1.148e-7
3.684e+2, 1.234e-7
3.685e+2, 1.248e-7
3.686e+2, 1.168e-7
3.687e+2, 1.100e-7
3.688e+2, 1.140e-7
3.689e+2, 1.234e-7
3.690e+2, 1.245e-7
3.691e+2, 1.176e-7
3.692e+2, 1.100e-7
3.693e+2, 1.137e-7
3.694e+2, 1.233e-7
3.695e+2, 1.252e-7
3.696e+2, 1.180e-7
3.697e+2, 1.106e-7
3.698e+2, 1.133e-7
3.699e+2, 1.227e-7
3.700e+2, 1.254e-7
3.701e+2, 1.182e-7
3.702e+2, 1.100e-7
3.703e+2, 1.133e-7
3.704e+2, 1.216e-7
3.705e+2, 1.256e-7
3.706e+2, 1.184e-7
3.707e+2, 1.100e-7
3.708e+2, 1.127e-7
3.709e+2, 1.220e-7
3.710e+2, 1.251e-7
3.711e+2, 1.177e-7
3.712e+2, 1.105e-7
3.713e+2, 1.134e-7
3.714e+2, 1.223e-7
3.715e+2, 1.252e-7
3.716e+2, 1.176e-7
3.717e+2, 1.103e-7
3.718e+2, 1.123e-7
3.719e+2, 1.225e-7
3.720e+2, 1.257e-7
3.721e+2, 1.171e-7
3.722e+2, 1.106e-7
3.723e+2, 1.127e-7
3.724e+2, 1.218e-7
3.725e+2, 1.255e-7
3.726e+2, 1.184e-7
